area_code,plan,n_sms,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,customer_service_calls,customer_service_rating,customer_hapiness,churn
9.0,1.0,398,714.2599323000339,323,63.86979577613297,793.7426688255017,107,42.34906672764513,225.02009425808103,83,24.553994610141267,33,8,0.5472549733460582,0
2.0,3.0,109,1197.0123470677013,198,57.69617343260548,482.5046341967,97,43.74069354318302,194.1569710765402,68,0.0,6,7,0.8490327778793538,0
1.0,2.0,22,987.6554204010748,175,15.733831668378224,879.2426094746714,124,16.707175384183152,245.3302180965496,37,0.0,26,8,0.5517135820757278,0
9.0,1.0,79,629.5422410038018,191,59.40927646168871,534.1355267795634,165,15.45697875502482,209.92692164069945,73,21.93156456782684,27,9,0.0478846407221617,1
3.0,3.0,424,641.8901991928877,55,20.389660033504203,529.5456979956805,68,46.120794720070656,258.07654604512203,70,0.0,35,7,0.4613730594183414,0
2.0,1.0,36,1374.323282860904,237,67.22302867100937,650.3723972819137,253,30.67686482915147,264.461288826659,45,7.74112407686493,5,6,0.7353903049876844,0
2.0,2.0,322,573.018056027114,148,39.04433977348725,874.9983803277598,173,26.245911130303988,228.67899971070847,81,20.108434301854512,9,6,0.0506744322585012,0
7.0,1.0,339,822.5297226383057,149,41.67575753394372,517.3636305996229,165,35.32239035303238,195.88981876195368,60,61.68568732127346,16,9,0.3537172775477769,0
7.0,2.0,290,970.2024130193172,208,38.0261382055905,499.8623058913547,97,47.58718648517386,147.91786897466727,38,0.0,28,9,0.419901601234995,0
6.0,2.0,314,1356.3789478731671,130,62.61959424454115,700.8278412658888,168,30.27093313864426,290.18388021609985,42,0.0,2,10,0.5990783349271768,0
2.0,2.0,0,1150.7458921546167,132,48.85811373264183,236.03310170318645,56,42.82196446531394,204.07345346209107,92,19.97238233728519,0,8,0.6974191761652188,0
5.0,2.0,642,1234.2326203616349,90,48.605484289938616,512.3850592499131,118,23.09578910130009,284.83244755931645,75,27.86329688232015,7,7,0.5250637467346515,0
8.0,1.0,532,892.4547414496515,0,44.92988961503188,745.6393409279577,213,32.56308611153196,225.91981829423915,81,8.61074646049148,0,8,0.2438684017962403,0
9.0,3.0,208,223.33998860015964,122,55.77633871120181,419.86672024389225,248,42.78323042084767,228.45059420179575,43,0.0,0,10,0.8773568203222817,0
1.0,2.0,315,998.652920239616,125,14.58103595694828,405.4537573071122,120,38.94898214632468,292.3362348187238,51,0.0,56,6,0.4406959705729568,1
8.0,2.0,335,281.2600906976798,266,23.947181766820343,686.2458226882889,210,30.26157561982844,233.9063457640561,73,15.481630398527116,23,7,0.4944170814437262,0
5.0,2.0,0,1124.0660386150946,60,24.294216696817035,557.3579128959508,150,35.652349551301334,178.61782323456737,54,4.1374553202536655,4,5,0.7894353813391956,0
9.0,3.0,286,1017.910416714692,133,47.16699539968758,805.8719644599195,130,28.82335404037909,300.6866201576279,62,11.798151593602132,43,6,0.6874477389674288,0
5.0,2.0,317,1035.2059336926009,156,29.72043471565552,64.46780845953381,334,42.71804787014739,204.87506039116357,72,35.60892602114503,0,7,0.6628754706108365,0
2.0,2.0,697,1061.7762882862603,41,48.62649391690775,589.0895274126938,222,36.34742642780905,215.82468406779589,58,29.87692198186004,0,7,0.930156546205826,0
2.0,2.0,298,644.4042663871166,196,48.3589820855123,621.2496049335716,250,16.276355025322705,151.49798986754178,54,8.277858288523792,0,7,0.1420906051196239,0
6.0,1.0,254,761.9696349700472,176,0.0,472.6934039559652,150,33.73075686606797,244.28053266871572,28,8.166563783500628,0,10,0.9943375234210512,0
6.0,1.0,154,516.7650076450935,120,42.1347145577695,389.1608870287652,241,38.122365261565385,247.16894616905412,52,0.0,6,6,0.7744832118671345,0
9.0,3.0,219,1294.2284897781303,241,30.33230862022939,341.5579067969822,106,40.92620294239419,287.0344199841641,51,33.97716856895898,41,9,0.4358152711943507,0
8.0,1.0,443,977.0435143281276,101,55.71681053933904,419.6439742251839,267,32.720428839685674,230.77768833262647,50,0.0,0,9,0.1395701124912083,0
8.0,2.0,0,1183.7797872079584,138,49.61693690101088,652.8216607337581,188,16.944052031754843,203.53759547787743,42,25.62998146399028,1,9,0.9022114105852608,0
6.0,2.0,57,1231.9484874620666,181,29.945672070874032,385.1648122903497,120,46.5264308851817,184.63462513921428,41,0.0,0,9,0.860289427240184,0
3.0,1.0,244,502.5630277348192,175,35.79518761631971,197.6028026876509,160,32.586214964562416,261.6428852286718,71,24.288015264689196,22,8,0.8564140829425554,0
9.0,1.0,113,213.77721548412865,131,33.44017735178929,492.8436232889509,201,33.33178539133687,250.26314588413356,53,0.0,50,7,0.9761335649064534,0
3.0,3.0,0,546.8901044961898,91,37.49096616164149,502.2697496290239,169,32.56897021523532,230.83174917584773,77,4.115854223149992,0,6,0.2513343233273177,0
7.0,2.0,220,707.9427115899177,186,18.06557759635692,912.678904846317,116,29.794671702519626,182.00882679016084,6,58.03734788823655,0,5,0.1456300490589095,0
2.0,1.0,0,477.7905949924429,195,41.81104201173311,281.1570060243161,217,26.45998363058037,189.05768075802231,57,28.8898380960169,19,9,0.5695237653875292,0
1.0,3.0,408,1085.8327163299257,144,41.47596490769417,766.5751290414249,140,31.42709134846196,195.67434686861932,51,31.17507984749993,24,9,0.8991235599237376,0
9.0,2.0,264,1087.6403317229615,299,23.005871031940845,417.663590535329,113,20.318466749886337,178.53254153866402,60,0.0,54,5,0.9153388818977072,0
4.0,3.0,0,336.1212032167123,146,72.07758631795177,655.0258664336137,117,24.933331248068924,260.03975755348654,33,38.82901969245842,1,6,0.6122996422084813,0
8.0,1.0,423,624.2320601200873,192,24.727195369407227,449.58983823496783,156,23.310993509936445,259.6429477436361,41,23.54049721280759,15,8,0.7187845742008155,0
3.0,2.0,531,932.9696599258592,105,57.76333453049647,696.1822042862391,241,25.58859348114194,272.30221741306923,79,12.036318115239242,3,10,0.2513978414763773,0
2.0,3.0,946,576.0563581691711,110,26.648722900379248,389.8937792053836,171,28.121237649984607,210.22086300098067,93,7.055846983106109,0,8,0.4612278980851408,0
7.0,2.0,107,886.6153428222544,232,27.895127247010343,686.6552277194909,254,23.608336975800167,151.4329216158946,73,20.242321800522497,0,8,0.6048995968653484,0
8.0,1.0,654,900.1214574236292,143,51.42210871464219,357.3887905074968,109,25.70933722662677,90.93542770590152,51,27.949889838471783,0,10,0.9402640477227696,0
5.0,1.0,213,1271.7865016121962,163,33.10507102865558,725.6269717184798,109,25.754041144607477,146.9023131789442,54,31.32046153017153,15,6,0.8101437786801586,0
9.0,2.0,392,746.1295333065794,173,65.94058233198461,789.8724678259978,204,21.490422079312925,328.94353733877404,54,16.22517348434361,0,4,0.554488006382206,0
7.0,1.0,485,854.0569487054877,114,49.63575888504234,928.3029045007928,114,30.39559397469454,263.11253830353746,59,4.9675738012173785,27,3,0.2839027158707141,1
9.0,1.0,549,1013.4865994583369,32,43.72404158592542,230.93266759448568,73,33.481170326478654,259.239814248857,73,32.640430475802326,2,6,0.1405831507411161,0
9.0,3.0,341,1645.2697109547018,203,30.48505815570082,577.6431715934428,77,31.12160116750489,257.3964959725061,48,10.43335654329911,23,5,0.5350127218977726,1
9.0,3.0,470,1061.0992055126685,217,69.2808065921342,873.7139787510557,52,8.327486570559087,198.34988288920127,56,27.507902301624945,52,6,0.5228231803006955,1
3.0,2.0,236,894.4777558069279,161,32.21759378915233,680.397995351675,42,25.729797078128243,250.00292532079143,74,23.703889676150823,0,6,0.249764065268511,0
8.0,2.0,271,811.1226421660195,149,65.09434007666107,523.4118111729103,65,40.22355733417779,263.50158232584454,66,35.09335020192219,6,7,0.4083569436719637,0
9.0,1.0,29,259.32202825007545,116,40.310580566135656,380.429975791761,102,27.61847526695424,212.99815825487804,87,4.624991594923833,38,9,0.9522603103369736,0
5.0,2.0,69,314.4137148043588,203,66.18002905363755,672.4616766725874,71,26.46263629095549,203.66799650769516,82,42.58449175088886,42,4,0.5903649774338767,1
6.0,3.0,513,737.6510780053172,218,57.656256918107495,665.5481474265551,112,34.44488999932334,239.63655000558293,66,32.79070757126758,0,5,0.0783204569134207,0
2.0,1.0,200,1091.87074054397,50,43.422654928955225,386.5881304003357,161,10.314685142572191,167.63956296251547,55,15.188268289635412,0,3,0.7804623548252492,0
2.0,1.0,419,684.0962369555162,243,52.97146379835788,332.2120364737419,190,37.77069424617319,292.99268284403746,62,11.20774203039815,0,7,0.911626758367234,0
1.0,3.0,204,1020.5625887174604,203,25.43371892191899,265.1974025068789,141,20.65248413438214,320.36971923068893,50,0.0,0,7,0.7473499974240909,0
4.0,1.0,171,572.9347416083802,137,46.460359936199424,788.4351929997316,80,26.5762732384167,158.4073576543119,34,0.0,0,6,0.8886790223738037,0
2.0,1.0,165,1006.3010214268484,94,60.78986338889684,1071.6772808830854,81,29.99605408476828,177.43918490003202,58,10.2672082820662,0,7,0.5792181931013249,0
7.0,2.0,154,980.4588861907042,136,32.869097157046234,775.8349516979098,130,33.18701705219579,291.3413131785906,89,34.31895753121121,0,8,0.8106975873760013,0
9.0,3.0,519,0.0,68,37.19688650437041,1068.4823951616588,116,34.707172073192936,184.44013546122017,29,52.99944427820834,0,6,0.0067038672660121,0
6.0,1.0,264,572.7528505658969,188,58.52121821303449,603.3649266025234,0,23.439511796744103,268.38555507660726,64,13.841481253529256,23,10,0.7321403609113831,0
4.0,3.0,180,1754.6503251496245,180,39.4672850238425,511.8769029646988,100,23.974298846641872,173.9588990164439,22,0.0,8,6,0.3386673486271836,0
9.0,1.0,439,875.318955233177,159,12.543068546407108,492.2388145024311,57,37.10201720052629,315.85420739735747,45,14.334199080784064,15,7,0.045064183187954,1
7.0,2.0,194,606.1709313238625,257,63.26698685244882,987.233250798322,171,36.51095734808929,199.93157939808617,55,17.12885558121176,0,5,0.9497134794598632,0
8.0,2.0,441,1185.5679302002336,87,37.41589177102853,693.3226644261927,81,39.35197614280528,233.39619927610264,30,0.0,10,6,0.2987498418904665,0
1.0,2.0,115,540.0915181434574,79,54.057883252715285,416.2317502419043,160,30.54448765835962,257.76675808841867,59,9.25767919157088,0,8,0.8931433080868451,0
7.0,2.0,342,611.2410815370266,87,55.574031790556525,628.4787860282689,150,58.813693834446106,156.20543311908747,60,45.80958236541539,9,7,0.7428961236021412,0
8.0,3.0,251,195.63280351554428,69,55.228522400545714,801.8107256509004,228,15.150262056287696,271.8430435668802,72,30.637679468074825,52,4,0.2745115073511682,1
5.0,3.0,556,1305.0728594647178,295,23.427280234138983,701.2414691797429,232,24.957688010091672,218.20843615989705,71,0.0,0,8,0.9769543775815024,0
3.0,3.0,410,1380.7595188636074,179,30.99573944895557,720.0975158142696,154,28.185437760920145,210.93921497887115,78,6.76765572824822,7,7,0.5719408515635979,0
2.0,3.0,28,1299.9921116259218,183,51.06504303270163,537.486626604566,112,35.05800185787544,266.1689994758028,34,16.78156045155842,0,6,0.7967404696070517,0
4.0,1.0,450,1769.0628192694903,247,37.47590479958554,783.3362963651721,131,37.979589798700566,62.7437828164124,70,0.0,14,10,0.6051366467416672,0
3.0,2.0,227,1108.6302961260508,119,53.03974298958886,485.03235638549535,111,25.844123649380453,192.56262627789403,46,0.0,0,10,0.791856658957986,0
9.0,1.0,225,1476.5443060359175,193,60.29078675070585,629.7138606616422,96,33.644335679032785,378.84929073262526,69,41.70249313901812,0,10,0.0732578573795352,0
7.0,3.0,709,1282.782263151319,125,43.35731557392505,700.8171044609355,114,18.97824179161562,142.53745551769487,60,22.11632239331661,7,10,0.6890465265058788,0
6.0,1.0,152,1335.39220848629,91,64.78996659055383,928.6934458209654,124,39.27770571405311,228.34941093771408,69,10.540719335778755,10,7,0.6980935956457461,0
1.0,2.0,351,1705.0250097935163,140,17.335921255128806,569.541497953107,149,36.9039672367468,170.088649137727,63,0.9199724729948918,3,5,0.5304759202263892,0
4.0,2.0,213,1157.631976936748,132,39.61459922098568,53.19269696701784,130,39.478426201782376,202.8104904163132,80,16.83564997961576,0,7,0.1035452225705261,0
4.0,2.0,414,1566.0901618143896,36,58.17074298730621,576.4724591936774,126,20.79296740381092,208.39342843255704,25,20.616991241846147,0,10,0.103609490072684,0
8.0,2.0,95,1538.900607383457,102,32.44206704863666,869.6283924258528,149,29.999121558350016,248.5505293970528,55,46.55071191459249,0,7,0.4076222636786045,0
9.0,3.0,370,343.2367034657423,220,34.52695592073722,549.8997701145232,149,40.60153497572541,216.2886233008832,55,23.07602328162362,0,9,0.4584656629112084,0
2.0,1.0,292,576.4931696106279,158,86.55838913852344,597.4202847562893,120,30.630712699749303,212.59668259540123,25,23.557186964022925,0,6,0.8829284590820332,0
8.0,3.0,336,1229.857913197457,106,54.21438180998399,650.0752914311071,131,36.60595194414824,263.5982986839073,74,45.32939931059494,0,7,0.082479702115108,0
5.0,3.0,263,2200.3417611642285,217,55.20749703089994,1041.9896479494878,165,34.01218097752279,233.8632973552513,87,0.0,12,5,0.1980645596104834,1
2.0,1.0,0,1272.0991073356358,168,47.89828132604717,168.9545733683801,85,21.07191693828458,345.0610510395848,88,2.4174692582970847,0,8,0.3029480678199772,0
2.0,2.0,249,646.2077444741175,159,10.588983705909383,449.53096933945983,46,24.62854159546357,149.52740846326125,107,19.49369698019564,2,6,0.2262436924819238,0
2.0,3.0,92,470.70881169742586,177,66.91198891834762,406.7708079407368,203,24.52733369303033,232.7921389073172,43,16.800185154389165,0,9,0.1587302793936995,0
1.0,2.0,238,1630.6453132140828,195,49.42488189857001,624.4267554596197,101,10.288977915186075,293.69160522468457,41,16.54958048086577,31,7,0.832824076543862,0
4.0,3.0,169,913.4781842605588,200,50.76951592463652,363.4722901576827,109,34.17609671406865,168.44528069934782,44,22.62418749173115,2,8,0.1352608289891139,0
5.0,3.0,471,1339.3469934559075,169,51.19027573045552,618.4818820051494,119,34.066911702997245,162.1624741238338,56,12.659356447787088,15,6,0.4132960462154015,0
5.0,2.0,336,611.6339162960979,134,21.85819514125596,507.6453003665412,99,28.838032432112428,214.6218510692236,73,21.39152944592763,32,7,0.7907025755091297,0
7.0,3.0,218,1254.316305189898,218,30.4190756717184,770.9506536025638,150,37.25247565908135,363.10487409753387,52,1.434204540951428,0,8,0.5807886958241214,0
4.0,3.0,285,1606.5271188637987,96,55.53151475268751,611.8551757036408,124,21.337106738389693,130.30100958892118,49,9.188223334353026,0,9,0.8778698350583367,0
4.0,3.0,0,728.6709220361558,234,9.083625297411569,620.277446103189,208,27.3429911268558,156.02281187408568,66,0.0,8,9,0.672043427130986,0
7.0,3.0,367,981.8592165633607,246,21.2907255140832,720.4381780544218,138,51.18736517915532,181.5593038286995,43,16.81853110587499,0,7,0.7076363071736007,0
5.0,1.0,47,851.8822547529905,143,44.83895859239853,804.1694866268199,150,34.489556768734374,220.05077743279915,69,7.012149927090753,50,4,0.4390080533939001,1
9.0,1.0,212,370.29680853153656,165,38.02835323216068,558.102982263387,169,35.45169879499001,208.97188521898036,76,34.658141290990244,0,4,0.133325902152903,0
5.0,1.0,614,784.7697091252767,98,13.82458942608168,121.75754913128762,227,19.257768338384864,197.30559052971543,76,29.35507381268477,0,10,0.2535275667912763,0
8.0,3.0,593,1125.236514455948,115,25.440887353183467,766.3901223623454,174,31.25542576427038,167.73959113067505,31,0.0,16,9,0.4751918355878517,0
9.0,3.0,479,1240.8838586056424,70,32.210831210140945,785.652893260411,69,36.44467555250508,270.2497818051716,102,0.0,0,7,0.4144869253928409,0
2.0,1.0,393,843.1166440390188,223,22.22635677236098,753.9478303710036,183,30.424169406241283,215.32544447471813,61,17.19226047272183,20,9,0.1029760710304693,0
9.0,1.0,540,781.8854439050343,236,53.73160210366532,513.4570634438426,241,11.53125276654068,215.1530493892541,56,0.4566712523161307,0,6,0.8549594319541429,0
8.0,1.0,389,1344.5441405347806,186,80.22421387507987,582.442603850546,126,35.25455298223438,218.15032203083055,77,44.08221865326296,17,10,0.1307736666848236,0
7.0,2.0,32,637.5531221514342,180,63.66840845630732,658.5728110977343,128,35.46571169877942,156.291200158657,72,30.35358350820634,0,10,0.6961664091339533,0
1.0,2.0,357,1206.5419924509167,155,40.53527003173091,883.3612881573897,99,32.56966882708109,175.4695526773166,71,45.57674538059785,0,9,0.7055910250490258,0
7.0,2.0,527,482.5868643672284,134,38.34455696205594,360.41159232400224,127,34.177943168036634,176.70885130987403,58,13.772327611267109,0,7,0.7982668367602495,0
2.0,2.0,360,1005.4897972718692,248,27.244970441582208,895.1483354194819,189,28.27728217082216,195.49388580690515,88,0.0,6,8,0.9549148173408992,0
2.0,1.0,185,665.8333873992336,144,64.15195125361079,483.5341403117288,129,21.00447487655872,167.90842152312555,76,47.39692708917252,29,10,0.3113249083385517,0
2.0,2.0,154,934.939761264467,203,51.49634017871559,497.8804454949648,116,25.956844384489973,189.40627630862036,32,34.67644843200685,32,8,0.3056232818613147,0
1.0,2.0,111,750.7161045869437,132,63.8660897068674,53.45538020104864,88,33.461857036221566,122.62446798253046,29,27.601582628983596,25,6,0.3939171199927059,0
2.0,1.0,366,1549.7420081955386,151,22.974630488603623,423.26681441638686,16,26.140685708688,223.19755855055547,71,5.773040274168274,0,10,0.2559215140139129,0
8.0,3.0,190,978.8021732623922,179,19.77877811352624,683.7988356502987,201,29.838139433171143,176.15881541235294,62,0.0,0,7,0.4677176026367383,0
7.0,3.0,375,1102.714625851616,68,47.95019586889846,543.4739222675853,197,18.22392077828053,295.2980242500465,53,42.82400821181477,0,6,0.2589530730468334,0
9.0,2.0,200,681.0096662992158,111,37.07794598807956,868.7178399865988,138,44.71894316777967,229.11849031380063,55,31.193406552044703,0,5,0.3768443181862476,0
7.0,1.0,287,753.349547147682,143,38.337104484166616,687.5195829163603,151,32.415543172084305,284.10011168590944,69,0.0,0,7,0.5916151553112673,0
1.0,2.0,120,831.4769271923675,153,54.31111941023808,191.81331477923075,128,38.47335953945552,164.71715727617635,70,0.0,0,7,0.6646316260752675,0
5.0,3.0,307,1342.3707105565718,61,64.8999967941177,399.3411911600072,88,20.728673424576087,237.84252497389392,102,12.974515788435149,0,10,0.6800275379808319,0
